Course_Num,Dept,Num,Title
1467,JWSC,22000,Elementary Classical Hebrew I
1468,JWSC,22100,Elementary Classical Hebrew II
1469,JWSC,22200,Elementary Classical Hebrew-3
1470,JWSC,22300,Intermediate Classical Hebrew I
1471,JWSC,22400,Intermediate Classical Hebrew II
1472,JWSC,22500,Intermediate Classical Hebrew III
1473,JWSC,23118,Gender and Sexuality in Jewish Society: Early Modernity through the Present
1474,JWSC,24105,Letters to Zion
1475,JWSC,24650,Introduction to Kabbalah
1476,JWSC,25000,Introductory Modern Hebrew-1
1477,JWSC,25100,Introductory Modern Hebrew-II
1478,JWSC,25200,Introductory Modern Hebrew III
1479,JWSC,25149,Anthropology of Israel
1480,JWSC,26210,Oedipus in Zion: The Oedipal Figure in Modern Hebrew Literature
1481,JWSC,27650,Yiddish Literature in America
1482,JWSC,28110,Queer Jewish Literature
1483,JWSC,28139,"Society, Politics and Security in Israel"
1484,JWSC,29550,Cinema and the Holocaust
1485,JWSC,29560,Reckoning With the Holocaust
1486,JWSC,29700,Reading/Research: Jewish Std
1487,JWSC,29900,BA Preparation Course
1488,LACS,16100,Introduction to Latin American Civilization I
1489,LACS,16200,Introduction to Latin American Civilization II
1490,LACS,16300,Introduction to Latin American Civilization III
1491,LACS,24512,Intermediate Haitian Kreyol I
1492,LACS,24513,Intermediate Haitian Kreyol II
1493,LACS,24514,Intermediate Haitian Kreyol III
1494,LACS,24706,Science in the South: Decolonizing the Study of Knowledge in Latin America & the Caribbean
1495,LACS,25117,"The Audience, The Archaeologist, and the Art Historian"
1496,LACS,25118,Historical Sociology of Racism Latin America
1497,LACS,25120,"Territorial Identities, State Formation, and the Experience of Modernity in the Modern World"
1498,LACS,25121,The Brazil-Argentina Nuclear Cooperation Agreement and Thermoelectric Transition in Brazil
1499,LACS,26416,Latin American Extractivisms
1500,LACS,26417,Toxic States: Corrupted Ecologies in Latin America and the Caribbean
1501,LACS,29700,Reading and Research in Latin American Studies
1502,LACS,29801,BA Colloquium
1503,LACS,29900,Prep: BA Essay
1504,LLSO,20019,Mesopotamian Law
1505,LLSO,21001,Human Rights: Contemporary Issues
1506,LLSO,21002,Human Rights: Philosophical Foundations
1507,LLSO,22401,Topics in Judicial Studies
1508,LLSO,22403,Free Speech and the First Amendment
1509,LLSO,22612,Introduction to Political Philosophy
1510,LLSO,23008,"Montesquieu's ""The Spirit of the Laws"
1511,LLSO,23100,Environmental Law
1512,LLSO,23262,International Human Rights
1513,LLSO,23313,Democracy and Equality
1514,LLSO,23900,Introduction to Constitutional Law
1515,LLSO,23901,The Federalist Papers and Anti-Federalist Writings
1516,LLSO,23915,Plato's Republic
1517,LLSO,24102,Environmental Politics
1518,LLSO,24200,Legal Reasoning
1519,LLSO,24300,American Law and the Rhetoric of Race
1520,LLSO,24711,"Lincoln: Slavery, War & the Constitution"
1521,LLSO,24810,Politics of the U.S. Congress
1522,LLSO,24901,U.S. Environmental Policy
1523,LLSO,25005,Inequality at Work: The Changing Nature of Working Class Jobs and Prospects for Improvement
1524,LLSO,25110,Empire and International Justice
1525,LLSO,25205,Racial Justice and Injustice
1526,LLSO,25206,"Digital Culture: Artificial Intelligence, Algorithms, and the Web"
1527,LLSO,25215,The American Presidency
1528,LLSO,25411,Not Just the Facts: Telling About the American South
1529,LLSO,25902,Contemporary African American Politics
1530,LLSO,25904,America in the Twentieth Century
1531,LLSO,26615,Democracy's Life and Death
1532,LLSO,26703,Political Parties in the United States
1533,LLSO,26802,Public Opinion
1534,LLSO,27100,Human Rights II: History and Theory
1535,LLSO,27101,Democracy and the Information Technology Revolution
1536,LLSO,27200,Human Rights III
1537,LLSO,27250,Religious Trials
1538,LLSO,27950,The Declaration of Independence
1539,LLSO,28233,Machiavelli's Political Thought
1540,LLSO,29050,Youth Law and Policy: Child Welfare and Juv. Just. in the U.S
1541,LLSO,29060,Freedom of Religion and the U.S. Constitution
1542,LLSO,29070,Church-State Relations from the Roman Empire to the Early Modern Period
1543,LLSO,29120,Poverty Law and Policy Reform
1544,LLSO,29122,Comparative Law and the Welfare State
1545,LLSO,29133,Due Process
1546,LLSO,29400,Research Seminar: LLSO
1547,LING,20001,Introduction to Linguistics
1548,LING,20101,Introduction to Phonetics and Phonology
1549,LING,20150,Language and Communication
1550,LING,20201,Introduction to Syntax
1551,LING,20202,Advanced Syntax
1552,LING,20301,Introduction to Semantics and Pragmatics
1553,LING,21000,Morphology
1554,LING,21310,Introduction to Indo-European Linguistics
1555,LING,21920,The Evolution of Language
1556,LING,22750,Laboratory Phonology
1557,LING,23115,Old Church Slavonic
1558,LING,23200,Topics in Semantics and Pragmatics
1559,LING,23450,Language and Violence
1560,LING,23920,The Language of Deception and Humor
1561,LING,26020,Truth
1562,LING,26030,"American Deaf Community: Language, Culture, and Society"
1563,LING,26601,Intro Programming for Linguists
1564,LING,27010,Psycholinguistics
1565,LING,28355,A Linguistic Introduction to Swahili I
1566,LING,28356,Linguistic Introduction to Swahili II
1567,ASLG,10100,American Sign Language-1
1568,ASLG,10200,American Sign Language II
1569,ASLG,10300,American Sign Language-3
1570,ASLG,10400,Intermediate ASL-1
1571,ASLG,10500,Intermediate ASL-2
1572,ASLG,10600,Intermediate American Sign Language III
1573,BASQ,12000,Elementary Basque I
1574,BASQ,12100,Elementary Basque II
1575,BASQ,12200,Elementary Basque III
1576,BASQ,24700,Introduction to Basque Culture
1577,MOGK,10100,Elementary Modern Greek I
1578,MOGK,10200,Elementary Modern Greek II
1579,MOGK,10300,Elementary Modern Greek III
1580,MOGK,20100,Intermediate Modern Greek-1
1581,MOGK,20200,Intermediate Modern Greek II
1582,MOGK,20300,Intermediate Modern Greek III
1583,SWAH,25200,Swahili I
1584,SWAH,25300,Swahili II
1585,SWAH,25400,Swahili III
1586,MATH,11200,Studies In Mathematics I
1587,MATH,11300,Studies In Mathematics-2
1588,MATH,13100,Elem Functions and Calculus I
1589,MATH,13200,Elem Functions and Calculus II
1590,MATH,13300,Elementary Functions and Calculus III
1591,MATH,15100,Calculus I
1592,MATH,15200,Calculus II
1593,MATH,15300,Calculus III
1594,MATH,15910,Introduction to Proofs in Analysis
1595,MATH,16100,Honors Calculus I
1596,MATH,16200,Honors Calculus II
1597,MATH,16300,Honors Calculus III
1598,MATH,16110,Honors Calculus I (IBL
1599,MATH,16210,Honors Calculus II (IBL
1600,MATH,16310,Honors Calculus III (IBL
1601,MATH,17500,Basic Number Theory
1602,MATH,17600,Basic Geometry
1603,MATH,19520,Mathematical Methods for Social Sciences
1604,MATH,19620,Linear Algebra
1605,MATH,20000,Mathematical Methods for Physical Sciences I
1606,MATH,20100,Mathematical Methods for Physical Sciences II
1607,MATH,20250,Abstract Linear Algebra
1608,MATH,20300,Analysis in Rn I
1609,MATH,20400,Analysis in Rn II
1610,MATH,20500,Analysis in Rn III
1611,MATH,20310,Analysis in Rn I (accelerated
1612,MATH,20410,Analysis in Rn II (accelerated
1613,MATH,20510,Analysis in Rn III (accelerated
1614,MATH,20700,Honors Analysis in Rn I
1615,MATH,20800,Honors Analysis in Rn II
1616,MATH,20900,Honors Analysis in Rn III
1617,MATH,21100,Basic Numerical Analysis
1618,MATH,21200,Advanced Numerical Analysis
1619,MATH,23500,"Markov Chains, Martingales, and Brownian Motion"
1620,MATH,24100,Topics in Geometry
1621,MATH,24200,Algebraic Number Theory
1622,MATH,24300,Intro To Algebraic Curves
1623,MATH,24400,Introduction to Algebraic Geometry
1624,MATH,25400,Basic Algebra-1
1625,MATH,25500,Basic Algebra II
1626,MATH,25700,Honors Basic Algebra I
1627,MATH,25800,Honors Basic Algebra II
1628,MATH,25900,Honors Basic Algebra III
1629,MATH,26200,Point-Set Topology
1630,MATH,26300,Introduction to Algebraic Topology
1631,MATH,26700,Introduction to Representation Theory of Finite Groups
1632,MATH,26800,Introduction to Commutative Algebra
1633,MATH,27000,Basic Complex Variables
1634,MATH,27100,Measure and Integration
1635,MATH,27200,Basic Functional Analysis
1636,MATH,27300,Basic Theory of Ordinary Differential Equations
1637,MATH,27400,Introduction to Differentiable Manifolds and Integration on Manifolds
1638,MATH,27500,Basic Theory of Partial Differential Equations
1639,MATH,27700,Mathematical Logic-1
1640,MATH,27800,Mathematical Logic II
1641,MATH,28000,Introduction to Formal Languages
1642,MATH,28100,Introduction to Complexity Theory
1643,MATH,28410,Honors Combinatorics
1644,MATH,29520,Introduction to Error-Correcting Codes
1645,MATH,29700,Proseminar in Mathematics
1646,MAAD,11005,Problems in the Study of Gender and Sexuality: Media Wars
1647,MAAD,11320,Philippe Parreno's Media Temporalities
1648,MAAD,11730,"Science, Technology and Media via Japan"
1649,MAAD,12320,Critical Videogame Studies
1650,MAAD,12800,Theories of Media
1651,MAAD,14110,Digital Cinema
1652,MAAD,14205,"Computers, Minds, Intelligence & Data"
1653,MAAD,15425,"Censorship, Info Control, & Revolutions in Info Technology from the Printing Press to the Internet"
1654,MAAD,16600,Chance in Performance
1655,MAAD,16718,Approaches to Live Electronics
1656,MAAD,17304,Photo/Modernism/Esthetic
1657,MAAD,20700,Alternate Reality Games: Theory and Production
1658,MAAD,20900,Computers for Learning
1659,MAAD,21500,Metamedia Design Studio
1660,MAAD,22502,Data and Algorithm in Art
1661,MAAD,22911,Augmented Reality Production
1662,MAAD,23801,Video
1663,MAAD,23809,Experimental Animation: Digital and Camera-less Production
1664,MAAD,23930,Documentary Production I
1665,MAAD,23931,Documentary Production II
1666,MAAD,24410,Transmedia Puzzle Design & Performance
1667,MAAD,24415,Games & Performance
1668,MAAD,24530,Staging the Internet
1669,MAAD,24817,Electronic Music II: Introduction to Computer Music
1670,MAAD,24910,Short Form Digital Storytelling: Creating a Web Series
1671,MAAD,24920,Virtual Reality Production
1672,MAAD,25010,Anthropology of the Future
1673,MAAD,26819,Video Game Music as Play and D
1674,MAAD,29400,Media Arts and Design Capstone Colloquium
1675,ARTH,16709,"Islamic Art & Architecture, 1100-1500"
1676,FREN,21700,Le Roman De La Rose
1677,FREN,23217,Merveilleux et vraisemblable du moyen âge au XVIIe siècle
1678,HIST,22407,Medieval England
1679,ITAL,23900,"Marsilio Ficino's ""On Love"
1680,ITAL,26002,Philosophical Petrarchism
1681,ITAL,26401,Torquato Tasso
1682,NEAA,20522,Archaeology of Islamic Syria-Palestine
1683,NEHC,20501,Islamic History and Society I: The Rise of Islam and the Caliphate
1684,NEHC,20502,Islamic History and Society II: The Middle Period
1685,NEHC,20503,Islamic History and Society III:The Modern Middle East
1686,NEHC,20601,Islamic Thought and Literature I
1687,NEHC,20602,Islamic Thought and Literature II
1688,NEHC,20603,Islamic Thought and Literature III
1689,NEHC,20840,Radical Islamic Pieties: 1200 to 1600
1690,SPAN,21703,Introducción a las literaturas hispánicas: textos españoles clásicos
1691,MENG,20000,Introduction to Emerging Technologies
1692,MENG,20200,Introduction to Materials Science and Engineering
1693,MENG,21100,Molecular Science and Engineering of Water
1694,MENG,21400,Introduction to Applications of Quantum Mechanical Methods to Materials Design
1695,MENG,21600,Bioengineering Kinetics
1696,MENG,21900,Biological Physics
1697,MENG,22100,Chemical Kinetics and Reaction Engineering
1698,MENG,22500,Introduction to Polymer Science and Engineering
1699,MENG,22530,Advanced Polymer Physics
1700,MENG,23100,Applied Numerical Methods in Molecular Engineering
1701,MENG,23110,Applied Mathematical Methods for Pattern Formation in Soft Matter
1702,MENG,23310,Experimental Techniques and Advanced Instrumentation
1703,MENG,23330,Physics of Solid-State Nano-electronic Devices
1704,MENG,23400,Applied Probability For Engineers
1705,MENG,23500,Foundations of Quantum Optics
1706,MENG,23700,Quantum Computation
1707,MENG,23800,Introduction to Nanofabrication
1708,MENG,24100,Selec Tpcs Molec Engineering: Molecular/Materials Modelling I
1709,MENG,24200,Selected Topics in Molecular Engineering: Molecular/Materials Modelling II
1710,MENG,24300,The Engineering and Biology of Tissue Repair
1711,MENG,24310,Cellular Engineering
1712,MENG,24400,Nanomedicine
1713,MENG,24500,Microfluidics and Its Applications
1714,MENG,24600,Quantitative Systems Biology
1715,MENG,24700,Biodiagnostics and Biosensors
1716,MENG,24800,Quantitative Immunobiology
1717,MENG,25000,Introduction to the Design Process
1718,MENG,25100,Electrochemical Principles and Methods
1719,MENG,26010,Engineering Principles of Conservation
1720,MENG,26020,Engineering Electrodynamics
1721,MENG,26030,Introduction to Engineering Analysis
1722,MENG,26101,Transport Phenomena I: Forces and Flows
1723,MENG,26102,Transport Phenomena II
1724,MENG,26201,Thermodynamics and Statistical Mechanics I
1725,MENG,26202,Thermodynamics and Statistical Mechanics II
1726,MENG,27100,Biological Materials
1727,MENG,27200,Electronic and Quantum Materials for Technology
1728,MENG,27320,Polymer Synthesis
1729,MENG,29500,Engineering Design
1730,MENG,29511,Engineering Design I
1731,MENG,29512,Engineering Design II
1732,MENG,29700,Undergraduate Research for Molecular Engineering
1733,MUSI,10100,Introduction to Western Art Music
1734,MUSI,10200,Introduction to World Music
1735,MUSI,10300,Introduction to Music: Materials and Design
1736,MUSI,10400,Introduction to Music: Analysis and Criticism
1737,MUSI,12100,Music In Western Civilization I: To 1750
1738,MUSI,12200,Music In Western Civ II
1739,MUSI,14300,Music Theory Fundamentals
1740,MUSI,15100,Harmony and Voice Leading I
1741,MUSI,15200,Harmony and Voice Leading II
1742,MUSI,15300,Harmony and Voice Leading III
1743,MUSI,17000,University Chorus
1744,MUSI,17001,Motet Choir
1745,MUSI,17002,Women's Ensemble
1746,MUSI,17003,Rockefeller Chapel Choir
1747,MUSI,17010,University Symphony Orchestra
1748,MUSI,17011,University Chamber Orchestra
1749,MUSI,17012,University Wind Ensemble
1750,MUSI,17020,Early Music Ensemble
1751,MUSI,17021,Jazz X-tet
1752,MUSI,17022,Jazz Combo
1753,MUSI,17023,Middle East Music Ensemble
1754,MUSI,17024,New Music Ensemble
1755,MUSI,17025,South Asian Music Ensemble
1756,MUSI,20918,Listening to Movies
1757,MUSI,23300,Introduction to the Social and Cultural Study of Music
1758,MUSI,23509,Eurovision Song Contest
1759,MUSI,25100,Analysis of Music of the Classical Period
1760,MUSI,25200,Analysis of Nineteenth-Century Music
1761,MUSI,25300,Analysis of Twentieth-Century Music
1762,MUSI,26100,Introduction to Composition
1763,MUSI,26818,History of Electronic Instruments
1764,MUSI,27100,Topics in the History of Western Music I
1765,MUSI,27200,Topics in the History of Western Music II
1766,MUSI,27300,Topics in the History of Western Music III
1767,MUSI,28500,Musicianship Skills
1768,MUSI,29500,Undergraduate Honors Seminar
1769,MUSI,29700,Independent Study in Music
1770,MUSI,29900,Senior Essay or Composition
1771,AKKD,10501,Introduction to Babylonian I
1772,AKKD,10502,Introduction to Babylonian II
1773,AKKD,10503,Introduction to Babylonian III
1774,AKKD,20603,Intermediate Akkadian: Neo-Assyrian Royal Inscriptions
1775,AKKD,20801,Reforms and Edicts of the Old Babylonian Kings
1776,AANL,10101,Elementary Hittite I
1777,AANL,10102,Elementary Hittite II
1778,AANL,10103,Elementary Hittite III
1779,AANL,20126,Literary Analysis of Hittite Texts
1780,ARAB,10101,Elementary Arabic-1
1781,ARAB,10102,Elementary Arabic-II
1782,ARAB,10103,Elementary Arabic-III
1783,ARAB,10123,Summer Intensive Arabic Level 1
1784,ARAB,10250,Colloquial Levantine Arabic
1785,ARAB,10251,Colloquial Egyptian Arabic: Language and Culture
1786,ARAB,10257,Colloquial Levantine Arabic II
1787,ARAB,10456,Summer Intensive Arabic Level 1.5
1788,ARAB,15001,Elementary Arabic in Jerusalem
1789,ARAB,15002,Elementary Arabic in Jerusalem
1790,ARAB,15003,Intermediate Arabic in Jerusalem
1791,ARAB,15004,Intermediate Arabic in Jerusalem
1792,ARAB,15005,Advanced Arabic in Jerusalem
1793,ARAB,15006,Advanced Arabic in Jerusalem
1794,ARAB,15013,Elementary Arabic in Morocco
1795,ARAB,15014,Elementary Arabic in Morocco
1796,ARAB,15015,Intermediate Arabic in Morocco
1797,ARAB,15016,Intermediate Arabic in Morocco
